age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,deposit,Target
42.0,technician,divorced,5.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
25.0,student,single,5.0,no,no,no,telephone,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
33.0,services,married,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
25.0,unemployed,married,5.0,no,no,no,telephone,jul,fri,15.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,blue-collar,married,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
35.0,blue-collar,single,2.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
29.0,services,married,2.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
35.0,admin,married,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,services,single,3.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
40.0,technician,single,4.0,no,yes,yes,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
38.0,technician,single,5.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
50.0,admin,divorced,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
40.0,technician,single,4.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
58.0,admin,divorced,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
55.0,admin,married,5.0,no,no,yes,telephone,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,admin,married,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
42.0,technician,divorced,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
27.0,housemaid,married,3.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,blue-collar,single,2.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
36.0,services,single,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,unemployed,married,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
28.0,housemaid,married,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,admin,married,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
41.0,self-employed,married,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
36.0,blue-collar,single,3.0,no,no,no,telephone,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
52.0,technician,married,4.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,admin,married,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,admin,married,3.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
36.0,services,single,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,blue-collar,married,2.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
22.0,blue-collar,married,4.0,no,yes,no,cellular,jul,fri,5.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,blue-collar,married,2.0,no,yes,yes,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
28.0,admin,single,5.0,no,no,yes,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
37.0,admin,single,5.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
32.0,blue-collar,married,2.0,no,yes,yes,cellular,jul,fri,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,admin,married,5.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
35.0,blue-collar,married,2.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
42.0,management,divorced,5.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,services,single,3.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
32.0,technician,married,2.0,no,no,no,cellular,jul,fri,5.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
41.0,self-employed,divorced,4.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,1.0
35.0,blue-collar,married,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
35.0,admin,single,3.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
29.0,blue-collar,married,2.0,no,yes,yes,telephone,jul,fri,7.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
41.0,admin,single,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,blue-collar,married,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
30.0,admin,married,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
25.0,unemployed,married,5.0,no,no,no,telephone,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
32.0,blue-collar,divorced,4.0,no,no,no,cellular,jul,fri,13.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
31.0,blue-collar,married,2.0,no,yes,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
36.0,blue-collar,single,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
52.0,technician,married,4.0,no,no,yes,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
25.0,blue-collar,single,2.0,no,yes,no,cellular,jul,fri,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
29.0,blue-collar,single,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,1.0
37.0,admin,single,5.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
43.0,technician,divorced,2.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,1.0
28.0,admin,married,4.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
36.0,blue-collar,single,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
22.0,blue-collar,married,4.0,no,yes,no,cellular,jul,fri,4.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
26.0,admin,single,3.0,no,no,no,cellular,jul,fri,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,1.0
25.0,technician,single,4.0,no,yes,no,cellular,jul,fri,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
29.0,blue-collar,single,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
29.0,services,married,3.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,technician,married,4.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32.0,admin,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
45.0,unemployed,married,5.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,blue-collar,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
29.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,admin,single,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,entrepreneur,married,5.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,blue-collar,single,2.0,no,yes,no,telephone,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32.0,admin,single,5.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,blue-collar,single,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,admin,married,5.0,no,yes,yes,telephone,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,technician,married,3.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
57.0,blue-collar,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40.0,entrepreneur,married,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
24.0,self-employed,single,4.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
39.0,technician,divorced,5.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,admin,single,5.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,technician,single,5.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
50.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,1.0
43.0,admin,married,3.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,admin,single,2.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
43.0,admin,divorced,3.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,blue-collar,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,technician,single,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32.0,blue-collar,married,2.0,no,no,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,unemployed,single,5.0,no,yes,no,telephone,jul,mon,7.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
45.0,blue-collar,divorced,2.0,no,no,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,entrepreneur,married,5.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
43.0,admin,married,3.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
39.0,blue-collar,single,3.0,no,yes,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,services,single,3.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,technician,single,5.0,no,no,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,entrepreneur,married,5.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
25.0,technician,single,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40.0,admin,single,3.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
50.0,admin,divorced,2.0,no,no,no,cellular,jul,mon,4.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
53.0,self-employed,married,5.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
25.0,blue-collar,single,2.0,no,yes,no,cellular,jul,mon,7.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,entrepreneur,married,5.0,no,yes,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,admin,married,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,entrepreneur,married,5.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
53.0,self-employed,married,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,services,single,3.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,blue-collar,divorced,3.0,no,no,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,blue-collar,single,3.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
39.0,services,married,4.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,1.0
35.0,blue-collar,married,3.0,no,yes,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,housemaid,married,3.0,no,yes,no,cellular,jul,mon,6.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
29.0,management,single,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,technician,single,4.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,admin,single,3.0,no,yes,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,technician,divorced,4.0,no,yes,no,cellular,jul,mon,4.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,housemaid,married,3.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
22.0,housemaid,single,3.0,no,yes,yes,cellular,jul,mon,12.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
23.0,blue-collar,single,2.0,no,no,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
44.0,blue-collar,married,2.0,no,no,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,blue-collar,single,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,management,married,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,1.0
40.0,entrepreneur,married,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,technician,single,4.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
43.0,admin,married,3.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40.0,services,married,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32.0,management,single,5.0,no,no,no,cellular,jul,mon,6.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
25.0,blue-collar,single,3.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40.0,entrepreneur,married,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
45.0,unemployed,married,5.0,no,yes,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,admin,single,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,admin,single,3.0,no,no,no,cellular,jul,mon,4.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
39.0,admin,married,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,blue-collar,single,2.0,no,yes,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,admin,married,5.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
28.0,admin,married,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,technician,married,4.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
49.0,management,married,5.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
28.0,admin,single,3.0,no,no,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,blue-collar,single,3.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40.0,services,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,entrepreneur,married,3.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,admin,single,3.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,technician,single,4.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,admin,single,5.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,admin,married,5.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,admin,single,5.0,no,no,no,cellular,jul,mon,4.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,blue-collar,single,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
50.0,admin,divorced,2.0,no,yes,yes,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,blue-collar,married,3.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,services,married,3.0,no,no,no,cellular,jul,mon,4.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,blue-collar,single,3.0,no,no,yes,telephone,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,admin,married,5.0,no,yes,no,cellular,jul,mon,5.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
43.0,admin,married,3.0,no,yes,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40.0,services,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
43.0,admin,married,3.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
29.0,management,single,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
26.0,blue-collar,single,4.0,no,no,no,cellular,jul,mon,6.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,blue-collar,single,2.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,technician,married,4.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
24.0,blue-collar,single,3.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
36.0,admin,married,5.0,no,no,no,cellular,jul,mon,11.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
28.0,admin,single,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,blue-collar,married,2.0,no,yes,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
29.0,admin,single,5.0,no,yes,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
32.0,blue-collar,married,2.0,no,no,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,management,married,2.0,no,no,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,technician,married,4.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
46.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
27.0,admin,married,3.0,no,yes,yes,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
29.0,management,single,5.0,no,yes,no,telephone,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,blue-collar,married,3.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
23.0,admin,married,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,1.0
36.0,technician,divorced,4.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
33.0,entrepreneur,married,5.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,1.0
35.0,admin,single,5.0,no,yes,no,cellular,jul,mon,8.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
56.0,blue-collar,married,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
43.0,services,divorced,3.0,no,no,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
31.0,services,married,2.0,no,yes,no,cellular,jul,mon,3.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
35.0,admin,single,5.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
30.0,services,married,2.0,no,yes,no,cellular,jul,mon,2.0,Never,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
